product_id,title,description,category,color,image_path
B07TP5LTFX,"Amazon Brand - Movian Aulne 2-Drawer Desk, 111 x 39 x 76cm, White/Light Brown Oak-Effect Top","Dimensions: 111 x 39 x 76 cm (L x W x H). Knee Space (W x H): 101 x 61 cm. Weight: 22 kg. Weight capacity: 40 kg Materials: Particle board panels, steel powder-coated iron. Colour: White/Oak Elegant rounded corners, and Lightboard technology for a lightweight yet highly stable design Two drawers with metal guides and safety stop German design and engineering The item is shipped in 1 box: 121.5 x 47.5 x 16.9 cm (L x W x H), 25 kg. It arrives flat-packed and requires assembly. Two people recommended Free returns for 30 days as per Amazon return policy. 2-year warranty",desk,White/Oak,data/raw/images/7180SwIzwOL.jpg
B07QS8TBXT,"Amazon Brand Movian Emme, Bedside Table, 40 x 40 x 45 cm (L x W x H), High Gloss White","Dimensions: 40 x 40 x 45 cm (L x W x H). Material: MDF in high-gloss white lacquered, chrome base in trumpet shape. Modern and stylish bedside table with a high gloss finish for a brighter look and practical drawer for storage Chrome plated trumpet base for an elegant look Includes assembly instructions (English language not guaranteed). Free return within 14 days. 2-year warranty",table,Hoogglans wit,data/raw/images/61RC6DcQE9L.jpg
B07B4D84TW,"Amazon Brand – Rivet Edgewest Low Back Modern Left U-Sectional, 117""W, Slate Brown","Features such as track arms, box-edge framing and metal legs make this collection look sharp in modern or industrial settings. Back and seat cushions are reversible, and the collection offers multiple options to accommodate family and friends. 117""W x 79""D x 32""H; Seat Height: 19""H ; Seat Depth: 23""D; Seat Back Height: 25""H; Arm Height: 25""H; Leg Height: 5.25""H Polyester fabric on hardwood pine frame; metal legs with bronze finish Crisp, clean lines and metal legs are hallmarks of contemporary style Carefully crafted with a solid wood frame to ensure durability Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 1-year warranty.",sofa,Slate Brown,data/raw/images/71W1ASg1GmL.jpg
B07K2YMDJV,"Stone & Beam Linen Swatch, Stone & Beam",Country of Origin: China No assembly required Color: Linen,chair,Linen,data/raw/images/A12RcdQVFDL.jpg
B000BLI2K8,Strathwood Vashon Collection Teak Oval Expandable Leaf Table,"Oval table expands with 19-1/2-inch leaf Made of durable, all-weather teak Oiled, the table stays warm brown; untreated, weathers to silver 2-inch hole for umbrella; leaf stores conveniently underneath Measures 86 by 41 inches with leaf in place",table,Silver,data/raw/images/411CG9PCRVL.jpg
B07PQZM3GF,Amazon Brand - Solimo Athena Solid Wood Coffee Table (Espresso Finish),"Table Dimensions: Length (43 inches) , Width (21 inches), Height (19 inches) Material: Solid Pine Wood with a premium Expresso finish No assembly required Warranty: 3-year warranty on manufacturing defects Over 20 tests conducted to ensure quality and safety Underwent dynamic loading tests for over 5,000 cycles Load bearing capacity of 46 kg to provide proper support Free from burrs & sharp edges for enhanced safety; Made free from toxins or harmful chemicals to promise safe usage",table,Espresso,data/raw/images/81McQ0G1E0L.jpg
B07N2Y55D9,AmazonBasics Classic Faux Leather Arm Push Recliner Chair - Brown,"Classic-style chair with arm-push reclining mechanism Slim design, perfect for smaller living spaces Arm-push reclining feature offers smooth, easy operation that doesn’t require a hand-lever Generously padded bustle-back construction, arm rests, and foot rest Faux leather upholstery provides a luxurious look with added durability",chair,Brown,data/raw/images/81+gbMPF40L.jpg
B082VLYCRC,"Amazon Brand – Rivet Brooke Contemporary Mid-Century Modern Tufted Velvet Living Room Chair, 35""W, Emerald","Add mid-century charm to your home decor with this striking living-room chair. Its crisp lines and distinct shape combine for an attractive contemporary-style look, and its beautiful velvet upholstery will blend well with your existing interior-design style. Overall: 35""W x 35""D x 31""H; seat height: 19.29""H; seat depth: 22.83""D Solid-wood frame and velvet upholstery with brass legs Elegant contemporary-style design also pairs well with vintage or mid-century-modern home decor Simple assembly in less than 15 minutes Free returns for 30 days. 1-year warranty.",chair,Emerald,data/raw/images/61UDvsvL6aL.jpg
B075QDXWB4,"Stone & Beam Clifton Modern Upholstered Queen Bed with Storage Drawers, 69.5""W, Cream","This bed is as functional as it is lovely. It features a simple modern design with classic fabric upholstery. Side rails feature two drawers on each side that are perfect for hiding holiday gifts or storing off-season clothes. 89.75""L x 69.5""W x 57.9""H Hardwood frame coverd by polyester fabric Modern design with classic fabric upholstery helps it blend with most styles No box spring required; mattress sold separately Minor assembly required Free returns for 30 days. 3-year warranty.",headboard,Infinitey Natural,data/raw/images/81n+7x5VKOL.jpg
B07QGSZ79Z,"Amazon Brand – Stone & Beam Abigail Leather Ottoman, 29""W, Dark Brown","Comfort meets class in this attractive transitional-style ottoman. The angular shape makes a statement in your home decor, and four dark-colored legs add elegance to the piece. The seat cushions are reversible to prolong the life of this ottoman. 29""W x 23""D x 19""H; seat height: 19""H; seat depth: 23""D; leg height: 1.5""H Sturdy wood frame with rich 100% top grain leather The ottoman is light and easy to move around your room for ideal comfort. Classy angular design pairs well with contemporary-style home decor. Assemble in 15 minutes or less Vacuum or wipe with a dry cloth. Spot clean if needed. Free returns for 30 days. 3-year warranty.",ottoman,Dark Brown,data/raw/images/51TL4utuOVL.jpg
B07BWK58GZ,"Amazon Brand – Rivet Edgewest Low Back Modern Left U-Sectional Couch Sofa, 117""W, Slate Brown","Features such as track arms, box-edge framing and metal legs make this collection look sharp in modern or industrial settings. Back and seat cushions are reversible, and the collection offers multiple options to accommodate family and friends. 117""W x 79""D x 32""H; Seat Height: 19""H ; Seat Depth: 23""D; Seat Back Height: 25""H; Arm Height: 25""H; Leg Height: 5.25""H Polyester/linen blend fabric on hardwood pine frame; metal legs with bronze finish Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 1-year warranty.",sofa,Slate Brown,data/raw/images/71BWSXyZZ6L.jpg
B079VNL3GM,"Amazon Brand - Movian High Gloss 2 Drawer Bedside Cabinet, White, 47 x 40 x 36 cm",Colour: White Size: H 47 x W 40 x D 36 Cm Approx. Material: Composite Wood Product Cleaning Instructions: Wipe With A Dry Cloth,table,White,data/raw/images/61qotjnMwsL.jpg
B07PBZ3VDS,"Amazon Brand – Rivet Ava Mid-Century Modern Leather Ottoman Bench, 63.4""W, Caramel","A sleek extra-long leather ottoman offers comfort to everyone's tired feet all at once—or handy spare seating. This modern piece touts simple upholstered lines and beautiful tapered legs made from solid wood. 63.4""W x 25.6""D x 15.7""H Solid wood frame and tapered beech legs; leather upholstery As a shared footrest or spare seating, this ottoman will grace living room, den, or hallway with equal ease. Assemble in 15 minutes or less Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",ottoman,Caramel,data/raw/images/71nacEEUhuL.jpg
B0735CKFJK,"AmazonBasics 6 Cube Grid Wire Storage Shelves, White",6-pack of interlocking wire storage cubes for neat storage and tidy display (each cube measure 14x14x14) Includes 26 plastic corner connectors and 23 grid panels made of powder-coated steel wire; no tools required for set-up Modular design allows for multiple stacking options; 10-pound weight capacity per cube; 60-pound weight capacity total Set weighs 15.9 pounds; solid black color for easy coordinating with surrounding décor Backed by an AmazonBasics limited one-year warranty,shelf,White,data/raw/images/91+uk9CDCJL.jpg
B07PVL2N3D,"AmazonBasics Classic, Home Office Computer Desk With Shelves, Black","Black wood and metal home office, computer study desk with ample storage space Ideal for dorm rooms, study spaces, or small home offices Two open storage shelves and wide desk top Durable wood and metal construction Minimal, modern design aesthetic that complements most interiors Easy assembly, hardware and instructions included Customizable shelves, can be assembled on the left or right side BIFMA Certified Desk Dimensions: 35.5 x 19.6 x 29.5 inches",desk,Black,data/raw/images/71dTLmibFSL.jpg
B07LC84ZYV,Amazon Brand - Solimo Optima Manual Box Storage Queen Bed (Sienna Cherry),"Queen size bed with dimensions of 168.3cm (length), 205.3cm (width), 84.8cm (height) Premium quality engineered wood structure which has had more than 20 safety and quality tests performed Smooth edges for protection against accidental scrapes and cuts Underwent dynamic loading tests for 21000 cycles for durability and for 10,000 cycles for edge stability Capable of withstanding loads of up to 360 kg Made with high quality European standard particle board with elegant caramel mahogany finish for glossy look and easy cleaning Tested for resistance against humidity to make a robust structure Comes with 3-year warranty on manufacturing defects Do not move or push without dismantling. Avoid using wet cloth to wipe furniture for better care",bed,Sienna Cherry,data/raw/images/8168rMUHKdL.jpg
B07QF9Y9D1,"Amazon Brand – Ravenna Home Springdale Modern Shelving Unit with Decorative Open Sides, 24""W, White","24''W x 13.46''D x 57.4''H Solid pine and MDF This versatile shelving unit showcases books, souvenirs, or art objects. This shelving unit has a modern white design and verticality that make it perfect for modern or transitional decor. Assemble in 15-30 minutes Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",desk,White,data/raw/images/71KxoBw+tLL.jpg
B074KLN3HX,"Amazon Brand – Stone & Beam Parson Entertainment Tower with Wood Shelves and Drawer, 72""H, Oak","22""L x 16""W x 72""H Solid wood with beautiful oak finish Clean modern lines and rustic finish combined for a transitional style Drawers are suspended on concealed, self-closing, ball-bearing extension glides No assembly required. Wipe with soft dry cloth. Free returns for 30 days. 3-year warranty. Enjoy years of use with this practical and casual entertainment tower and display unit. The wood shelves are perfect for heavy speakers, books, and games, and the self-closing bottom drawer can hold those extra cables and phone chargers.",table,Oak,data/raw/images/817zncd4RAL.jpg
B071V85DLN,"AmazonBasics Outdoor Zero Gravity Lounge Folding Chair, Burgundy",Zero-gravity outdoor chair provides a stress-free weightless feel for optimal relaxation Powder-coated steel frame for strength and lightweight portability Double bungee support system securely connects the weather-resistant Textilene fabric to the frame 200-pound weight capacity; padded headrest and gently contoured arm rests; Burgundy color Measures 43.3 by 25.5 by 35.5 inches (LxWxH); backed by an AmazonBasics limited 1-year warranty,chair,Burgundy,data/raw/images/A1o6lCeHINL.jpg
B07HZ77TX2,"Amazon Brand – Stone & Beam Fischer Queen-Sized Sleeper Sofa, 79""W, Chestnut Leather","A classic look updated for modern tastes and a pull-out bed make this queen-sized sleeper sofa a perfect blend of style and functionality. The solid hardwood frame keeps this sofa sturdy through years of use, and the reversible seat cushions ensure durability and extend this sofa’s life. Overall: 79""W x 35""D x 34""H; Seat Height: 20""H; Seat Depth 23""D; Seat Back Height: 34""H; Arm Height: 25""H; Leg Height: 2.75""H Sturdy wood frame with rich top-grain leather upholstery Clean lines and rich color make this piece a perfect accent for transitional-style home decor. The tight, fixed back and reversible seat cushions ensure durability and comfort. No assembly required Free returns for 30 days. 3-year warranty. This item is made to order just for you.",sofa,Chestnut,data/raw/images/719ZbxgXAFL.jpg
B075YMW6W9,"Amazon Brand – Stone & Beam Dunbar Modern Dining Room Set of 2 Ladderback Side Kitchen Chairs, 38 Inch Height, Oak Wood","This handsome ladder-back chair is a modern take on a classic design. Solid hardwood and performance fabric upholstery on the seat, allowing it to withstand wear and tear from a busy family. 20""W x 23.25""D x 38""H Solid hardwood frame and performance fabric A simple modern piece with rustic and modern influences Free returns for 30 days. 3-year warranty. Assembly is required. Wipe with soft dry cloth.",chair,Beige,data/raw/images/818pRrt-dWL.jpg
B07HZ6LL7B,"Amazon Brand – Stone & Beam Kristin Sofa, 88""W, Indigo","Add style and comfort to your home with this classic sofa. With a time-tested traditional design, this sofa is an ideal accent for many home-decor styles, and its beautiful indigo hue brightens the room with color. Its cushions are reversible to extend this sofa’s life. Overall: 88""W x 37""D x 37.5""H; Seat Height: 21.5""H; Seat Depth 24""D; Seat Back Height: 30""H; Arm Height: 32""H; Leg Height: 2.5""H Solid-wood frame with mortise-and-tenon construction and 8-guage sinuous spring support system, fully padded and upholstered with performance fabric Traditional design is both fashionable and practical. Loose back and seat cushions are removable and reversible to ensure durability and comfort. No assembly required Free returns for 30 days. 3-year warranty. This item is made to order just for you.",sofa,Navy,data/raw/images/81ZgcTJLhoL.jpg
B07QDNRFKJ,"Amazon Brand – Rivet Contemporary Leather Dining Chair with Swivel Seat, 33""H, Cognac","The swivel seat of this chair allows for greater mobility in any dining area. The stain-resistant and moisture-repellent leather upholstery means that caring for this item will be simple. Its cognac color can match most dining room decorations, and the solid wood frame gives it sturdy construction. 21""W x 24""D x 33""H; seat height: 19""H; seat depth: 18""D; seat back height: 14""H Solid wood frame; top grain leather Swivel chair that can be suitable for many occasions No assembly required Avoid moisture. Wipe with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",chair,Cognac,data/raw/images/7176yxdwLOL.jpg
B07BWMSM1J,"Amazon Brand – Rivet Sloane Mid-Century Modern Armchair with Tapered Legs, 32.7""W, Denim","Impress your friends with this mid-century modern style. The u-shaped, curved silhouette of this chair, accented by hand tufting and buttons on the back pillow, will look smart in your living room or anywhere else a fashionable chair is needed. 32.7”W x 35.8''D x 33.1''H Hardwood frame with solid beech wood legs Mid-century modern A great accent piece to brighten up any space Simple assembly; just attach legs and back Free returns for 30 days. 1-year warranty.",chair,Denim,data/raw/images/819X46SzsAL.jpg
B075X4J169,"Amazon Brand – Stone & Beam Hillsboro Modern Wingback Living Room Accent Chair With Nailhead Trim, 29""W, Beige","Streamlined, gently curving ""wings"" and arms give a refined, modern refresh to the mid-century wingback chair. Hand-applied nailhead trim with brass finish adds an air of sophistication, while the seat cushion is removable for easy cleaning. 29""W x 37''D x 40.5''H Durable polyester fabric; metal nailhead trim with brass finish; wood legs. A modernized silhouette of the mid-century wingback style with removable seat cushion Assemble in 15 minutes or less. Vacuum or wipe with soft dry cloth. Free returns for 30 days. 3-year warranty.",chair,Stone Brown,data/raw/images/91h+4KtTceL.jpg
B07HZ6X84B,"Amazon Brand – Stone & Beam Clayton Reclining Contemporary Leather Living-Room Chair, 30""W, Gray","With an ideal blend of style and comfort, this recliner will be the perfect addition to your contemporary-style home decor. The tasteful gray leather and wood legs and arms add a classic flair to a modern room, and the rich leather upholstery is easy to clean and maintain. Overall: 30""W x 39""D x 41""H; seat height: 20""H; seat depth: 22""D; seat back height: 41""H; arm height: 24""H; leg height: 6.5""H Sturdy wood frame with rich top-grain leather upholstery. Comfortably sized recliner fits perfectly in a living-room corner or beside a couch or bed. The tight, fixed back and seat cushions ensure durability and comfort. No assembly required Free returns for 30 days. 3-year warranty. This item is made to order just for you.",chair,Grey,data/raw/images/71OOs00LyEL.jpg
B07PC1PDQV,"Amazon Brand – Rivet Sloane Mid-Century Modern Ottoman with Tapered Legs, 31.9""W, Storm Gray","This modern ottoman sports a strong profile and tapered wooden legs, giving it a minimalist yet retro feel that makes it instantly appealing. The durable upholstery and solid-wood frame make this piece both cozy and reliable. 31.9""W x 24""D x 17.7""H Solid wood frame and legs; 100% polyester upholstery A solid wood frame and durable fabric make this ottoman as practical as it is stylish. Tapered legs add elegance to this minimalist design. Assemble in 15 minutes or less Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",ottoman,Storm,data/raw/images/91FK0PJdpEL.jpg
B07BWK59QP,"Amazon Brand – Rivet Revolve Modern Upholstered Sofa with Reversible Sectional Chaise, 80""W, Storm Grey","This modern sectional sofa features simple lines and square armrests atop tall tapered legs, giving it a minimalist feel that looks great with most decor styles. Hardwood frame, solid beech wood legs and durable polyester upholstery stand up to wear and tear The chaise can be moved to either end to accommodate your room layout -- and it provides an extra seat for company. Assemble in 15 minutes or less, just attach the legs that come zippered inside the product Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-Year Warranty. Sofa only: 79.9""W x 34.6""D x 35.4""H Sofa and ottoman: 79.9""W x 62.2""D x 35.4""H",sofa,Storm Grey,data/raw/images/81NIhZ31GOL.jpg
B0010499HK,"Pinzón Belvedere sofá por crypton Muebles, Oyster",5 póster de película original de la película D/s cuatrienal de cuatro c/s,sofa,,data/raw/images/71qhAR6W3XL.jpg
B08DWM1GZK,"AmazonBasics 55"" L-Shape Office Corner Desk - Natural","L-shaped: fits nicely in a corner; same length on both sides for maximum space; can accommodate 2 or 3 monitors Versatile: works well as an office desk, computer desk, writing or drawing desk, gaming desk, crafting space, and more Cable cut-outs: the middle board provides cut-outs for running cables Durable construction: made of 60% metal and 40% particle board for sturdy, reliable strength Dims and warranty: measures 55.1 by 55.1 by 30 inches (simple assembly required); backed by an AmazonBasics 1-year limited warranty",desk,Natural,data/raw/images/31f4mRphAnL.jpg
B08568YKWY,"Amazon Brand – Rivet Decatur Modern Faux Leather Dining Chair, 21""W, Set of 2, Black","This set of 2 beautiful modern dining chairs feature a bold squared-off design for both the seat and legs. The metal frame, supported by an H-spreader bar encompasses a plush, channel-tufted armless seat in durable faux leather. Overall: 20.5""W x 25""D x 36.6""H. Seat height: 19.3"" Solid wooden frame and black metal legs combine for maximum style and support Avoid moisture. Wipes clean with soft, dry cloth. Arrives fully assembled. Free returns for 30 days. 1-year warranty",chair,Black,data/raw/images/7171E3qx9LL.jpg
B07HSJJVD8,"Rivet Mid-Century Modern End Table, 15.75""W, Walnut Stain","Add a modern flair to your home with this stunning end table. With a rich walnut stain, gold-capped tapered legs, and a unique chevron inlay on the drawer’s front panel, this table exudes distinct personality and will capture attention in any room. 15.75""W x 11.81""D x 23.62""H Engineered hardwood and fiberboard with brown ash veneer; rubber-wood legs with gold metal caps Modern style, with gold-tipped tapered legs, a gold drawer knob to match leg accents, and a chevron-design inlay on the front drawer panel This side table features 1 gliding drawer for storage next to your couch or bed. Assemble in 15 minutes or less Wipes clean with soft, dry cloth. Free returns for 30 days. 1-year warranty.",table,,data/raw/images/71BSB+EXc+L.jpg
B073GBHLFS,"Amazon Brand – Stone & Beam Modern Sweeping Arm Settee, 51""W, Sea Blue","This graceful settee will make a pleasing addition to any style of room. A soft sweep of the arms and clean lines make it modern, but beautiful woven fabric and turned wood-look legs with espresso-colored stain give it a classic look as well. 51”W x 29”D x 35”H Solid pine with polyester fabric Modern with classic touches Will blend with classic and transitional style rooms 4 easy-to-attach legs Made-to-order Free returns for 30 days. 1-year warranty.",sofa,Sea Blue,data/raw/images/A1TwKtdPiuL.jpg
B08CXBDXN1,"Amazon Brand – Ravenna Home Pull Recliner with 360 Rotating Swivel Glider, Living Room Chair, 39""W, Dark Grey (Renewed)","32.3""L x  39.4""W x  40.9""H Hardwood frame, microfiber upholstery, foam padding A modern gliding recliner with reclining, rocking and 360-degree swivel functions Easy to clean fabric upholstery; generous cushioning for comfort Less than 15 minutes assembly required Free returns for 30 days. 1-year warranty.",chair,Dark Grey,data/raw/images/91JdjDmrOKL.jpg
B0758HV5FG,"AmazonBasics Big & Tall Swivel Office Chair - Mesh with Lumbar Support, 450-Pound Capacity - Black",Big and tall office chair with mesh back Ergonomic design with integrated back support Adjustable pneumatic height mechanism 5-point base with hooded caster wheels and 360 degree swivel Supports up to 450 pounds,chair,Black,data/raw/images/81zUku8lNhL.jpg
B000MFGRAK,Strathwood Deluxe Multi-Position Chaise Lounge,Deluxe chaise lounge features tension seating for maximum comfort Material is 100-percent all-weather Textilene Adjustable suspension frame made from non-rusting steel Includes attached padded headrest Chaise lounge measures 56.3 by 22.8 by 38.2 inches,chair,Tan,data/raw/images/51dccJYDnfL.jpg
B07HYYJKMD,"Amazon Brand – Stone & Beam Clayton Reclining Contemporary Fabric Living-Room Chair, 30""W, Latte","With an ideal blend of style and comfort, this recliner is made to order just for you. The tasteful fabric in Latte and wooden frame adds a contemporary flair, the perfect addition to any room. Sturdy wooden frame with stain-resistant fabric; no assembly required The tight, fixed back and seat cushions ensure durability and comfort; fits perfectly in a living-room corner or beside a couch or bed Product Dimensions: 30""W x 39""D x 41""H; seat height: 20""H; seat depth: 22""D; seat back height: 41""H; arm height: 24""H; leg height: 6.5""H Free returns for 30 days; 3-year warranty",chair,Latte,data/raw/images/91vqUUlhK7L.jpg
B07DBDZ3XV,"Amazon Brand – Ravenna Home Justin Round Tufted Storage Pouf Ottoman Bench, 24""W, Beige","Durable performance polyester, sturdy wooden frame; generously padded, removable top A stylish ottoman with roomy storage space and convenient shoe organizer Traditional round ottoman with vintage tufting No assembly required Free returns for 30 days. 1-year warranty. 18""L x 24""W x 24""H",ottoman,Beige,data/raw/images/61CHdaCQ47L.jpg
B086TGJFZK,"AmazonBasics Metal Bed with Modern Industrial Design Headboard - 14 Inch Height for Under-Bed Storage - Wood Slats - Easy Assemble, Full","Contemporary style: Full-size metal bed frame with modern headboard combines strength and sleek style for ultimate sleeping comfort; note: mattress not included; no box spring needed Durable noise-free design: steel frame with 10 wood slats provides reliable support; non-slip tape on slats to keep mattress in place; plastic feet for floor protection; foam-padded tape and non-loosening screws prevent the metal frame from making noise Adjustable-height headboard: easily raise or lower the headboard, using the intuitive hook-and-loop configuration, to accommodate different size mattresses and different user heights Under-bed storage space: with a vertical clearance of 12 inches (from the floor to the bottom of the rail), the bed frame provides convenient out-of-the-way storage space Weight capacity, easy assembly, and warranty: bed frame holds up to 500 pounds of combined weight (not including a mattress); assembles easily in a matter of minutes; screw kit and instructions included; backed by an AmazonBasics 5-year limited warranty",bed,Black,data/raw/images/71+y71pQZoL.jpg
B072ZNPRTC,"Amazon Brand – Rivet King Street Industrial Four-Drawer Media Console Table, Walnut, Black Metal, Glass","Wooden drawers appear to float, under a tempered glass top, in a metal frame on this modern coffee table. Place your drinks and snacks on top, while storing your remote controls and chargers in the handy drawers underneath. 47.2""L x 15.7""W x 31.5""H Engineered wood, walnut veneer drawers, metal legs and transparent glass top Modern Industrial Two drawers provide storage space No assembly required Free returns for 30 days. 1-year warranty.",table,Brown,data/raw/images/91gN8GiP-RL.jpg
B07QFRSB66,"Stone & Beam Glenwilde Queen Headboard, 75""W, Natural","The strong, smooth lines of this natural-colored queen-size headboard will center the focus of your bedroom where it belongs—on the bed. The plush upholstery makes the headboard as comfortable as it is stylish, whether you're ready to read, relax, or sleep. 75""W x 11""D x 52""H Cotton fabric, polyurethane foam, plywood frame This bed adds modern classic style to any space. The sturdy frame is covered in a thick layer of padding for extra comfort. The headboard is fully upholstered on both the front and the back. Assemble in 15 minutes or less Free returns for 30 days. 3-year warranty. Vacuum, brush lightly, or spot clean only.",headboard,Natural,data/raw/images/61HpL2lkqJL.jpg
B07K29TD1G,"Trixie Linen Swatch, Stone & Beam",Country of Origin: China No assembly required Color: Trixie Linen,sofa,Trixie Linen,data/raw/images/91MalgbIuPL.jpg
B07CQNCJ4R,First Hill Elaina Square Fabric Storage Ottoman with Script-Style Pattern - Neutral Beige,"Small square-shaped storage ottoman for use as a footrest and/or storage; ideal for a living room, study, or bedroom Padded lid hinges open for access to interior storage space—holds anything from books and games to extra throws Elegant script-style fabric upholstery in neutral brown and beige hues; antique-look nail-head trim along the base 4 block-style feet in an accenting dark color provide reliable strength and stability Measures 17.5 by 17.5 by 17.8 inches; minimal assembly required",ottoman,Brown,data/raw/images/91o6YFH2WnL.jpg
B07B4GSPNR,"Amazon Brand – Stone & Beam Andover Modern Right Chaise Sofa Sectional, 126""W, Dark Tan","Features such as track arms and box-edge lines bring stylish sophistication to modern or transitional rooms. With sturdy frames and reversible cushions, these pieces are ready to withstand years of fun and cuddles with friends, family and pets. 126""W x 61""D x 33""H; Seat Height: 21""H ; Seat Depth: 25""D; Seat Back Height: 28""H; Arm Height: 28""H; Leg Height: 4.25""H Stain-resistant polyester fabric on hardwood pine frame Track arms and a streamlined shape are hallmarks of modern design Carefully crafted to ensure durability and years of use Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 1-year warranty.",sofa,Dark Tan,data/raw/images/812ucQy0v9L.jpg
B000W7HNOC,Strathwood Talbot Hardwood Double Sunlounger,"Adjustable, all-weather outdoor lounge chair built for 2 to enjoy at the same time Shorea hardwood with dark stain finish; stainless-steel hardware; mortise and tenon joints 2 rear 8-inch wheels for mobility; 2 side trays for drinks, snacks, books, or whatever Independently adjustable back and leg rests each have 3 positions Fully upright: 72-1/2 inches long by 52-1/4 inches wide by 33-1/2 inches high",chair,,data/raw/images/81g+uyZYbfS.jpg
B07GFRCZWY,"Amazon Brand - Movian Idro 3-Drawer Desk, 56 x 110 x 73.5cm, Dark Grey",Dimensions: 56 x 110 x 73cm Minimalist grey melamine finish Sturdy 16mm particle board construction Stylish yet perfectly practical design Simple assembly with two people required Requires Assembly 2-year Product Warranty,desk,Grey,data/raw/images/81Bn+Wk1FXL.jpg
B0857JWY13,"Amazon Brand – Stone & Beam Wood and Rattan Dining Chair with Arms, 24.8""W, Black","This modern chair's curved frame is beautiful red oak with a black stain, while its seat is a 100% natural handwoven rattan. It's both durable and comfortable, with a look that straddles tradition and modernity that works for any room in the house. 24.8""W x 20""D x 30.5""H Red oak frame with a woven seat The sturdy red oak construction with a black stain will stand the test of time, while the soft woven paper-rope seat is easy to sink into. This chair's sophisticated, curved design is offset by the warmth of its soft, handwoven rattan seat, making it versatile. No assembly required Using a soft, damp cloth, wipe in the direction of the grain. Free returns for 30 days; 3-year warranty.",chair,Black,data/raw/images/61G3M8Gf+aL.jpg
B073GCWSX8,"Amazon Brand – Rivet Huxley Mid-Century Accent Chair, Burnt Orange","This mid-century modern chair is reminiscent of the Mad Men era. The curved solid wood frame and comfortable seating make this chair ideal for the living room or home office. 35""D x 28.3""W x 33.9""H Solid wood frame and polyester/acrylic fabric Mid-century modern Handsome, practical design No assembly required. Free returns for 30 days. 1-year warranty.",chair,Burnt Orange,data/raw/images/A1lAxsxCuTL.jpg
B075YQ4778,"Amazon Brand – Rivet Malida Mid-Century Modern Open Back Kitchen Dining Room Accent Chair, 33""H, Felt Grey","Dimensions: 22.8""W x 22.1""D x 33.1""H | Seat Height is 18.5"" A cut-out back and tapered legs give this accent chair a classic mid-century modern design. Plenty of padding makes it sturdy and comfortable to use in the dining room or anywhere else extra seating is needed. Fabric is 100% polyester. Hardwood legs with espresso finish. Foam padding and elastic suspension system keep back and seat firm and springy No assembly required. Wipe with soft dry cloth. Free returns for 30 days. 1-year warranty.",chair,Felt Grey,data/raw/images/91KO7a5LlwL.jpg
B01HEZJ342,"Vida Designs Corona, Chest of Drawers, 5 Drawer, Narrow, Solid Pine Wood",Product Colour: Pine Product Size: H 95 x W 48 x D 35 Cm Approx. Product Material: Distressed Waxed Pine Product Brand: Vida Designs Product Cleaning Instructions: Wipe With A Dry Cloth,dresser,Brown,data/raw/images/81v30AHRRUL.jpg
B07B4N27B1,"Amazon Brand – Rivet Edgewest Low Back Modern Left U-Sectional, 117""W, Blue","Features such as track arms, box-edge framing and metal legs make this collection look sharp in modern or industrial settings. Back and seat cushions are reversible, and the collection offers multiple options to accommodate family and friends. 117""W x 79""D x 32""H; Seat Height: 19""H ; Seat Depth: 23""D; Seat Back Height: 25""H; Arm Height: 25""H; Leg Height: 5.25""H Stain-resistant polyester fabric; hardwood pine frame; metal legs with bronze finish Crisp, clean lines and metal legs are hallmarks of contemporary style Carefully crafted with a solid wood frame to ensure durability Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 1-year warranty.",sofa,Blue,data/raw/images/81C+lKuEGYL.jpg
B07P9Y5K2D,"Amazon Brand – Stone & Beam Charles Classic Oversized Upholstered Ottoman, 31""W, Dove","Let your tired feet sink into this generously plush ottoman. Traditional turned wood legs are combined with modern upholstery for a welcome update on a classic piece. 31""W x 25""D x 20""H Solid hardwood frame; upholstery: 95% polyester, 5% nylon This ottoman doubles as a welcome place to rest tired feet or as extra seating. A traditional silhouette is paired with modern, stain-resistant fabric, making this the perfect addition to a busy home. Assemble in 15 minutes or less Vacuum or wipe with a dry cloth. Spot clean if needed. Free returns for 30 days. 3-year warranty.",ottoman,Dove,data/raw/images/712IkP7ca+L.jpg
